UNITID,EFCSTATE,LINE,EFRES01,EFRES02
155618,90,90,7,1
155627,90,90,5,0
155715,90,90,26,5
155812,90,90,1,1
155900,90,90,9,7
156082,90,90,34,16
156125,90,90,45,0
156213,90,90,12,9
156286,90,90,10,8
156295,90,90,20,3
156356,90,90,9,0
156365,90,90,131,1
156392,90,90,1,0
156408,90,90,14,7
156620,90,90,7,5
157085,90,90,63,44
157216,90,90,27,14
157386,90,90,9,3
157401,90,90,16,2
157447,90,90,74,43
157535,90,90,3,2
157757,90,90,2,2
157809,90,90,14,14
158431,90,90,8,3
158884,90,90,2,0
159382,90,90,8,5
159391,90,90,61,44
159407,90,90,14,4
159647,90,90,31,15
159717,90,90,62,22
159939,90,90,10,10
159993,90,90,51,32
160010,90,90,1,0
160612,90,90,29,13
160621,90,90,2,0
160658,90,90,25,16
160667,90,90,1,1
160755,90,90,92,65
160904,90,90,8,4
161004,90,90,44,30
161077,90,90,10,3
161192,90,90,1,0
161217,90,90,1,0
161235,90,90,15,10
161253,90,90,27,8
161341,90,90,6,5
161509,90,90,1,0
161545,90,90,1,1
161554,90,90,15,6
161581,90,90,1,1
161767,90,90,25,16
161873,90,90,1,1
162168,90,90,1,0
162210,90,90,3,1
162283,90,90,2,0
162584,90,90,5,3
162706,90,90,16,9
163204,90,90,15,9
163268,90,90,99,76
163286,90,90,100,100
163295,90,90,70,41
163453,90,90,120,70
163851,90,90,6,6
164076,90,90,25,18
164155,90,90,16,0
164313,90,90,5,5
164465,90,90,60,50
164492,90,90,15,10
164739,90,90,134,114
164872,90,90,7,7
164988,90,90,979,934
165015,90,90,185,162
165574,90,90,15,3
165662,90,90,162,133
165671,90,90,8,6
165866,90,90,5,5
165936,90,90,22,13
166027,90,90,310,187
166391,90,90,3,2
166513,90,90,20,14
166629,90,90,404,371
166638,90,90,128,15
166674,90,90,25,19
166683,90,90,155,111
166911,90,90,1,1
166939,90,90,127,127
167358,90,90,430,430
167376,90,90,2,0
167729,90,90,9,7
167783,90,90,9,9
167835,90,90,88,73
168005,90,90,112,79
168148,90,90,248,218
168227,90,90,27,26
168421,90,90,76,59
168430,90,90,11,5
168528,90,90,30,19
168591,90,90,4,4
168847,90,90,1,0
169248,90,90,13,10
169442,90,90,12,8
169716,90,90,49,26
169798,90,90,66,13
169910,90,90,18,5
169992,90,90,1,1
170082,90,90,19,18
170240,90,90,1,0
171100,90,90,479,379
171137,90,90,12,11
171456,90,90,16,11
171483,90,90,1,1
171492,90,90,12,10
171535,90,90,1,1
171571,90,90,40,36
172200,90,90,2,1
172264,90,90,10,0
172307,90,90,2,1
172334,90,90,5,5
172644,90,90,64,53
172699,90,90,37,20
173045,90,90,14,7
173142,90,90,49,16
173258,90,90,73,73
173300,90,90,37,37
173452,90,90,1,1
173647,90,90,29,29
174066,90,90,300,263
174075,90,90,11,8
174127,90,90,3,2
174233,90,90,11,11
174251,90,90,3,2
174491,90,90,10,8
174747,90,90,8,8
174792,90,90,11,10
174914,90,90,47,37
175430,90,90,13,7
175573,90,90,5,2
175616,90,90,6,0
175643,90,90,5,5
175829,90,90,6,4
175856,90,90,15,7
175980,90,90,10,10
176035,90,90,2,1
176053,90,90,9,9
176080,90,90,30,20
176372,90,90,28,17
176479,90,90,20,3
176947,90,90,25,13
176965,90,90,19,1
177065,90,90,8,4
177144,90,90,11,11
177214,90,90,17,10
177418,90,90,2,1
177551,90,90,19,11
177676,90,90,1,1
177940,90,90,10,6
178341,90,90,8,4
178369,90,90,213,143
178387,90,90,6,4
178396,90,90,31,21
178402,90,90,18,6
178411,90,90,11,8
178420,90,90,24,3
178448,90,90,3,0
178615,90,90,45,8
178624,90,90,10,8
178697,90,90,1,1
179043,90,90,11,5
179326,90,90,6,2
179344,90,90,8,6
179539,90,90,3,1
179557,90,90,60,32
179645,90,90,7,2
179867,90,90,108,101
179894,90,90,9,1
179964,90,90,7,1
180151,90,90,17,4
180179,90,90,8,3
180258,90,90,3,3
180416,90,90,1,1
180461,90,90,25,14
180595,90,90,10,10
180814,90,90,2,0
180948,90,90,4,1
181002,90,90,14,11
181020,90,90,3,3
181127,90,90,18,18
181215,90,90,40,18
181312,90,90,14,2
181330,90,90,18,18
181464,90,90,84,68
181491,90,90,27,12
181534,90,90,1,1
181640,90,90,18,4
181783,90,90,32,23
182005,90,90,3,3
182290,90,90,10,6
182634,90,90,4,4
182670,90,90,166,99
183026,90,90,59,1
183655,90,90,2,2
183743,90,90,58,19
183789,90,90,1,0
183822,90,90,1,0
183859,90,90,34,17
184481,90,90,110,50
184603,90,90,29,26
184612,90,90,7,0
184694,90,90,1,1
184773,90,90,12,8
184782,90,90,21,7
185262,90,90,53,39
185572,90,90,8,7
185590,90,90,11,3
185828,90,90,40,6
185873,90,90,3,0
186131,90,90,164,106
186201,90,90,6,1
186371,90,90,16,11
186380,90,90,537,473
186399,90,90,59,54
186432,90,90,15,3
186584,90,90,19,17
186618,90,90,2,1
186867,90,90,23,23
186876,90,90,3,2
187134,90,90,3,0
187198,90,90,1,0
187444,90,90,18,9
187532,90,90,4,3
187620,90,90,23,14
187639,90,90,2,1
187648,90,90,2,1
187897,90,90,7,0
187912,90,90,23,14
187958,90,90,3,3
187976,90,90,1,1
187985,90,90,59,48
188003,90,90,2,1
188021,90,90,1,1
188030,90,90,39,33
188049,90,90,2,2
188100,90,90,8,7
188137,90,90,1,0
188438,90,90,9,3
188517,90,90,17,8
188641,90,90,18,14
189097,90,90,72,72
189228,90,90,22,4
189547,90,90,6,0
189565,90,90,10,6
189592,90,90,1,0
189839,90,90,3,2
190044,90,90,27,19
190053,90,90,1,1
190099,90,90,80,68
190372,90,90,29,28
190415,90,90,365,312
190442,90,90,1,1
190503,90,90,67,18
190716,90,90,16,12
190761,90,90,7,7
190840,90,90,8,6
191083,90,90,11,3
191126,90,90,109,54
191205,90,90,3,2
191241,90,90,175,150
191302,90,90,18,3
191339,90,90,40,11
191533,90,90,9,1
191612,90,90,17,0
191630,90,90,29,9
191649,90,90,42,33
191719,90,90,3,2
191986,90,90,36,7
192022,90,90,6,4
192448,90,90,46,31
192703,90,90,25,25
192712,90,90,38,25
192749,90,90,8,8
192819,90,90,23,23
193016,90,90,17,9
193283,90,90,12,1
193292,90,90,4,2
193326,90,90,15,1
193399,90,90,4,0
193478,90,90,6,0
193584,90,90,3,3
193654,90,90,535,394
193900,90,90,1226,1123
193946,90,90,9,3
193973,90,90,28,19
194028,90,90,5,2
194091,90,90,56,41
194116,90,90,5,2
194222,90,90,12,5
194392,90,90,2,1
194578,90,90,367,89
195003,90,90,86,63
195058,90,90,2,0
195164,90,90,12,9
195234,90,90,2,0
195243,90,90,12,12
195474,90,90,34,11
195526,90,90,70,54
195720,90,90,2,2
195988,90,90,3,2
196006,90,90,2,0
196015,90,90,9,4
196033,90,90,1,0
196042,90,90,9,6
196051,90,90,11,6
196060,90,90,69,44
196079,90,90,71,59
196088,90,90,426,136
196097,90,90,224,155
196112,90,90,2,2
196121,90,90,4,3
196130,90,90,8,3
196149,90,90,2,1
196158,90,90,7,1
196176,90,90,2,1
196185,90,90,2,1
196194,90,90,20,8
196200,90,90,1,0
196219,90,90,7,3
196246,90,90,31,13
196264,90,90,16,1
196413,90,90,449,381
196565,90,90,4,4
197045,90,90,5,5
197151,90,90,434,403
197197,90,90,23,0
197294,90,90,44,7
197708,90,90,47,16
197814,90,90,1,0
197869,90,90,9,6
197911,90,90,15,15
198066,90,90,5,2
198136,90,90,14,0
198233,90,90,1,0
198260,90,90,132,83
198303,90,90,12,12
198367,90,90,9,4
198385,90,90,59,32
198464,90,90,18,9
198507,90,90,1,0
198516,90,90,32,32
198543,90,90,1,1
198808,90,90,11,6
198835,90,90,8,8
198862,90,90,3,2
198899,90,90,27,15
198950,90,90,19,18
198969,90,90,20,5
199102,90,90,4,4
199111,90,90,2,2
199120,90,90,221,197
199139,90,90,49,39
199148,90,90,19,15
199184,90,90,6,0
199193,90,90,115,15
199218,90,90,19,16
199281,90,90,15,9
199412,90,90,35,21
199607,90,90,1,0
199786,90,90,5,2
199908,90,90,2,0
199926,90,90,1,1
200004,90,90,9,1
200022,90,90,4,3
200059,90,90,6,1
200192,90,90,12,7
200217,90,90,15,11
200280,90,90,27,16
200305,90,90,1,0
200332,90,90,12,2
200341,90,90,19,3
200572,90,90,1,0
201432,90,90,1,0
201441,90,90,22,9
201548,90,90,9,9
201645,90,90,248,238
201654,90,90,24,18
201885,90,90,243,50
201955,90,90,14,3
202046,90,90,1,0
202073,90,90,5,2
202222,90,90,69,28
202356,90,90,36,17
202480,90,90,37,9
202523,90,90,109,102
203085,90,90,2,0
203128,90,90,1,0
203331,90,90,11,1
203368,90,90,2,1
203517,90,90,5,3
203748,90,90,2,0
203775,90,90,3,3
204194,90,90,8,7
204468,90,90,17,17
204486,90,90,27,11
204635,90,90,6,4
204671,90,90,2,2
204796,90,90,664,575
204820,90,90,1,1
204857,90,90,41,41
205443,90,90,16,8
205470,90,90,3,2
206279,90,90,2,0
206437,90,90,27,11
206507,90,90,7,5
206589,90,90,84,84
206695,90,90,43,21
206862,90,90,5,2
206914,90,90,12,11
206941,90,90,37,7
206996,90,90,8,7
207041,90,90,31,13
207050,90,90,14,6
207069,90,90,4,3
207263,90,90,6,4
207281,90,90,16,14
207290,90,90,9,4
207306,90,90,5,4
207324,90,90,48,28
207351,90,90,8,5
207388,90,90,34,26
207449,90,90,166,70
207458,90,90,2,2
207564,90,90,5,2
207582,90,90,89,74
207661,90,90,14,13
207670,90,90,5,2
207740,90,90,5,5
207847,90,90,8,7
207865,90,90,12,7
207935,90,90,66,41
207971,90,90,17,6
208035,90,90,19,13
208646,90,90,2,2
208822,90,90,3,0
209038,90,90,36,0
209506,90,90,3,2
209542,90,90,87,50
209551,90,90,67,42
209612,90,90,5,4
209746,90,90,1,0
209807,90,90,38,27
209825,90,90,29,20
209922,90,90,33,27
210155,90,90,28,9
210234,90,90,2,0
210270,90,90,2,0
210429,90,90,4,1
210669,90,90,18,9
210775,90,90,11,0
211088,90,90,2,2
211158,90,90,5,4
211291,90,90,42,42
211352,90,90,1,1
211361,90,90,12,1
211440,90,90,411,411
211556,90,90,6,0
211644,90,90,3,1
212054,90,90,184,57
212106,90,90,13,10
212115,90,90,7,6
212160,90,90,11,7
212197,90,90,7,7
212601,90,90,74,51
212656,90,90,6,3
212674,90,90,35,35
212805,90,90,1,0
212869,90,90,7,5
212878,90,90,29,11
212984,90,90,1,1
213020,90,90,7,4
213349,90,90,11,7
213367,90,90,14,12
213376,90,90,2,0
213385,90,90,55,31
213400,90,90,1,1
213613,90,90,3,0
213668,90,90,5,1
213996,90,90,2,1
214041,90,90,11,7
214148,90,90,1,0
214157,90,90,3,0
214272,90,90,8,2
214379,90,90,37,7
215062,90,90,310,274
215239,90,90,138,63
215266,90,90,6,6
215275,90,90,2,0
215284,90,90,7,6
215293,90,90,138,116
215442,90,90,15,14
215655,90,90,23,14
215798,90,90,2,1
215929,90,90,1,1
216010,90,90,24,2
216038,90,90,3,0
216287,90,90,75,66
216366,90,90,14,14
216524,90,90,1,0
216542,90,90,5,4
216597,90,90,49,47
216764,90,90,2,2
216852,90,90,6,5
216931,90,90,21,13
217156,90,90,269,220
217235,90,90,4,4
217305,90,90,2,0
217402,90,90,13,12
217484,90,90,36,26
217518,90,90,3,3
217536,90,90,14,0
217633,90,90,8,1
217688,90,90,18,0
217749,90,90,32,16
217819,90,90,18,8
217864,90,90,9,6
217873,90,90,3,3
217882,90,90,33,25
217907,90,90,13,1
217925,90,90,7,3
217961,90,90,18,11
218061,90,90,11,4
218113,90,90,28,13
218229,90,90,13,6
218520,90,90,2,0
218539,90,90,4,0
218645,90,90,5,2
218654,90,90,7,0
218672,90,90,2,0
218681,90,90,10,1
218690,90,90,14,3
218724,90,90,19,13
218733,90,90,3,2
218742,90,90,15,4
218830,90,90,11,1
218885,90,90,3,2
218919,90,90,2,2
218964,90,90,9,8
218973,90,90,11,2
219000,90,90,41,26
219198,90,90,6,3
219204,90,90,2,1
219259,90,90,8,7
219347,90,90,3,3
219471,90,90,32,16
219806,90,90,18,7
219824,90,90,8,5
219949,90,90,21,21
220075,90,90,32,21
220181,90,90,32,32
220516,90,90,16,14
220604,90,90,3,3
220710,90,90,3,0
220862,90,90,38,25
221096,90,90,3,0
221397,90,90,3,3
221519,90,90,18,18
221643,90,90,4,4
221661,90,90,4,2
221768,90,90,4,1
221838,90,90,3,1
221847,90,90,20,9
221908,90,90,1,0
221999,90,90,180,150
222053,90,90,1,1
222062,90,90,1,0
222178,90,90,29,17
222822,90,90,12,6
222831,90,90,12,3
222992,90,90,22,16
223232,90,90,92,75
224147,90,90,21,17
224527,90,90,3,2
224642,90,90,109,44
224891,90,90,10,4
224961,90,90,2,2
225247,90,90,6,3
225399,90,90,14,2
225414,90,90,6,3
225432,90,90,3,0
226204,90,90,4,2
226587,90,90,1,1
226806,90,90,13,4
226833,90,90,18,9
227146,90,90,15,6
227182,90,90,1,0
227216,90,90,270,166
227331,90,90,2,2
227377,90,90,5,1
227386,90,90,12,0
227401,90,90,2,2
227757,90,90,189,170
227845,90,90,40,37
227854,90,90,1,1
227881,90,90,15,15
227924,90,90,21,9
227979,90,90,67,41
228149,90,90,50,49
228158,90,90,5,1
228246,90,90,42,35
228316,90,90,4,1
228343,90,90,5,5
228431,90,90,15,7
228459,90,90,20,13
228501,90,90,1,1
228529,90,90,2,2
228547,90,90,57,31
228705,90,90,6,4
228723,90,90,99,66
228769,90,90,111,53
228778,90,90,384,345
228787,90,90,53,37
228796,90,90,184,158
228802,90,90,20,14
228875,90,90,108,92
229018,90,90,17,3
229027,90,90,32,14
229115,90,90,63,0
229179,90,90,6,4
229267,90,90,35,31
229355,90,90,52,27
229504,90,90,8,7
229780,90,90,6,1
229814,90,90,4,4
229887,90,90,1,1
230171,90,90,29,16
230597,90,90,122,58
230603,90,90,95,25
230728,90,90,24,18
230746,90,90,47,25
230764,90,90,327,217
230782,90,90,21,7
230807,90,90,5,2
230834,90,90,17,10
230861,90,90,3,1
230913,90,90,1,0
230959,90,90,94,81
231174,90,90,24,16
231420,90,90,31,25
231624,90,90,64,51
231712,90,90,3,1
231785,90,90,1,1
232043,90,90,12,2
232186,90,90,87,56
232557,90,90,42,22
232566,90,90,4,2
232681,90,90,18,9
232706,90,90,28,21
232946,90,90,5,3
232982,90,90,32,9
233277,90,90,7,2
233295,90,90,4,1
233374,90,90,86,77
233426,90,90,11,11
233541,90,90,2,1
233921,90,90,74,61
234030,90,90,40,31
234076,90,90,190,175
234085,90,90,2,2
234207,90,90,32,32
234827,90,90,17,17
235316,90,90,17,4
236328,90,90,1,0
236577,90,90,18,9
236595,90,90,35,8
236896,90,90,14,10
236939,90,90,48,31
237057,90,90,65,48
237066,90,90,29,16
237118,90,90,10,4
237312,90,90,40,32
237330,90,90,16,7
237358,90,90,26,25
237367,90,90,8,3
237525,90,90,16,11
237701,90,90,7,5
237792,90,90,2,1
237899,90,90,8,4
237932,90,90,11,11
237950,90,90,26,17
237969,90,90,10,8
238032,90,90,54,29
238430,90,90,20,13
238458,90,90,11,0
239008,90,90,7,3
239017,90,90,40,14
239071,90,90,3,1
239318,90,90,12,6
239390,90,90,1,1
239512,90,90,3,0
239716,90,90,3,0
240107,90,90,4,1
240189,90,90,3,2
240268,90,90,15,10
240277,90,90,14,7
240329,90,90,6,3
240365,90,90,39,23
240374,90,90,4,4
240417,90,90,27,13
240426,90,90,55,21
240444,90,90,815,735
240453,90,90,44,15
240462,90,90,3,1
240471,90,90,6,4
240480,90,90,3,0
240505,90,90,16,3
240514,90,90,12,0
240596,90,90,13,0
240620,90,90,11,2
240657,90,90,16,5
240666,90,90,1,0
240727,90,90,10,7
240754,90,90,6,3
241191,90,90,8,0
243221,90,90,1,1
243744,90,90,298,203
243780,90,90,852,752
244437,90,90,378,211
245953,90,90,10,1
246354,90,90,2,0
247603,90,90,13,1
251260,90,90,1,1
262129,90,90,1,0
364025,90,90,1,1
366252,90,90,3,2
366395,90,90,7,1
366401,90,90,22,0
366711,90,90,13,9
383190,90,90,4,2
384254,90,90,2,2
384342,90,90,20,0
399212,90,90,30,0
399911,90,90,60,60
403469,90,90,6,0
403478,90,90,9,1
403487,90,90,7,0
408844,90,90,2,1
409698,90,90,14,6
420398,90,90,5,4
426314,90,90,27,3
430564,90,90,2,0
433387,90,90,7,0
433660,90,90,89,79
434061,90,90,17,8
434672,90,90,208,106
436836,90,90,15,12
437103,90,90,36,6
438586,90,90,1,0
441937,90,90,2,1
444219,90,90,5,0
445027,90,90,1,0
445133,90,90,2,0
445188,90,90,9,8
446233,90,90,1,1
447689,90,90,9,5
448594,90,90,5,2
455512,90,90,1,0
456959,90,90,1,1
460394,90,90,9,0
460464,90,90,14,0
463056,90,90,2,1
480091,90,90,1,1
480569,90,90,2,1
482149,90,90,11,6
482158,90,90,41,23
482477,90,90,13,0
482680,90,90,37,26
482699,90,90,5,1
483124,90,90,44,19
483212,90,90,1,0
484473,90,90,33,29
484613,90,90,9,1
484905,90,90,36,33
485111,90,90,3,3
485768,90,90,15,0
486840,90,90,120,76
487092,90,90,104,94
487524,90,90,3,2
490133,90,90,340,237
492962,90,90,2,0
495767,90,90,1069,867
100706,98,98,1,
100760,98,98,2,
100858,98,98,125,
101143,98,98,12,
101161,98,98,30,
101240,98,98,18,
101286,98,98,14,
101295,98,98,29,
101462,98,98,4,
101480,98,98,22,
101514,98,98,31,
101569,98,98,3,
101602,98,98,9,
101648,98,98,12,
101736,98,98,6,
101897,98,98,10,
101994,98,98,1,
102030,98,98,20,
102067,98,98,30,
102313,98,98,22,
102429,98,98,1,
103954,98,98,1,
104346,98,98,7,
104391,98,98,1,
104586,98,98,2,
105154,98,98,2,
105330,98,98,4,
105525,98,98,9,
106245,98,98,1,
106397,98,98,1,
108232,98,98,8,
110097,98,98,6,
110565,98,98,1,
110635,98,98,4,
110644,98,98,2,
110653,98,98,14,
110662,98,98,1,
110671,98,98,2,
110680,98,98,6,
110705,98,98,1,
110714,98,98,1,
111717,98,98,1,
114354,98,98,2,
114433,98,98,22,
120865,98,98,1,
122436,98,98,2,
122597,98,98,1,
122612,98,98,5,
123299,98,98,6,
123961,98,98,3,
126182,98,98,5,
126775,98,98,1,
127389,98,98,1,
127556,98,98,1,
129181,98,98,1,
129543,98,98,1,
130396,98,98,1,
130934,98,98,55,
131113,98,98,12,
131450,98,98,7,
131469,98,98,8,
132602,98,98,1,
132693,98,98,1,
132709,98,98,8,
133021,98,98,2,
133492,98,98,1,
133508,98,98,239,
133553,98,98,18,
133711,98,98,18,
134097,98,98,1,
134495,98,98,35,
134608,98,98,1,
135717,98,98,14,
136172,98,98,1,
136233,98,98,174,
136330,98,98,3,
136400,98,98,4,
136473,98,98,3,
136516,98,98,10,
137078,98,98,8,
137209,98,98,3,
137281,98,98,2,
137564,98,98,2,
137759,98,98,123,
138187,98,98,871,
138275,98,98,1,
139311,98,98,1,
139719,98,98,146,
139940,98,98,9,
141574,98,98,10,
141680,98,98,35,
141796,98,98,1,
141802,98,98,1,
141811,98,98,1,
141839,98,98,2,
141990,98,98,4,
142285,98,98,32,
143084,98,98,3,
143288,98,98,4,
144351,98,98,3,
144740,98,98,26,
145099,98,98,1,
145619,98,98,1,
146427,98,98,2,
146676,98,98,18,
146719,98,98,3,
147244,98,98,1,
147536,98,98,46,
147679,98,98,1,
148487,98,98,3,
148627,98,98,1,
150668,98,98,18,
150774,98,98,1,
151111,98,98,4,
151306,98,98,1,
151351,98,98,46,
151379,98,98,2,
151388,98,98,2,
151661,98,98,4,
152080,98,98,1,
152318,98,98,1,
152390,98,98,3,
152992,98,98,2,
153250,98,98,3,
153269,98,98,4,
153366,98,98,25,
153533,98,98,2,
153658,98,98,12,
153861,98,98,3,
154095,98,98,1,
154642,98,98,9,
154697,98,98,7,
154998,98,98,1,
155098,98,98,1,
155195,98,98,1,
155210,98,98,23,
155487,98,98,3,
155566,98,98,1,
156082,98,98,63,
156125,98,98,1,
156356,98,98,1,
157058,98,98,3,
157289,98,98,20,
157386,98,98,1,
157951,98,98,13,
159407,98,98,4,
160038,98,98,3,
160904,98,98,3,
161138,98,98,1,
161235,98,98,32,
161253,98,98,1,
162168,98,98,1,
162654,98,98,8,
163028,98,98,9,
164076,98,98,1,
164492,98,98,1,
164599,98,98,3,
165334,98,98,36,
165662,98,98,1,
165820,98,98,3,
165981,98,98,1,
166638,98,98,8,
166647,98,98,7,
166939,98,98,4,
167358,98,98,4,
167394,98,98,1,
167783,98,98,1,
167835,98,98,22,
167905,98,98,1,
167987,98,98,11,
168786,98,98,13,
169503,98,98,1,
169910,98,98,6,
170240,98,98,4,
170639,98,98,26,
170657,98,98,4,
171304,98,98,7,
171535,98,98,2,
171571,98,98,2,
173045,98,98,2,
173142,98,98,1,
175786,98,98,3,
175810,98,98,66,
175883,98,98,2,
175980,98,98,31,
176017,98,98,26,
176910,98,98,2,
176983,98,98,1,
177135,98,98,3,
177676,98,98,12,
177940,98,98,1,
177986,98,98,1,
178396,98,98,3,
178411,98,98,1,
178624,98,98,1,
179326,98,98,2,
179946,98,98,1,
179964,98,98,1,
180151,98,98,14,
180197,98,98,6,
180249,98,98,1,
180595,98,98,1,
180902,98,98,109,
181303,98,98,7,
181464,98,98,2,
181491,98,98,5,
181534,98,98,54,
182005,98,98,1,
182290,98,98,14,
182500,98,98,1,
182634,98,98,8,
182892,98,98,12,
183062,98,98,3,
183099,98,98,15,
183141,98,98,8,
183822,98,98,1,
184056,98,98,10,
184782,98,98,2,
186371,98,98,1,
186380,98,98,28,
186399,98,98,1,
187639,98,98,2,
187648,98,98,2,
187666,98,98,96,
187967,98,98,5,
188216,98,98,1,
190761,98,98,1,
191533,98,98,2,
191621,98,98,5,
192712,98,98,3,
193584,98,98,2,
193900,98,98,3,
194091,98,98,1,
194392,98,98,1,
194578,98,98,9,
195164,98,98,11,
196024,98,98,1,
196060,98,98,1,
196112,98,98,2,
196237,98,98,3,
197197,98,98,7,
197887,98,98,1,
198233,98,98,24,
198835,98,98,12,
198899,98,98,19,
199306,98,98,4,
199698,98,98,53,
201885,98,98,12,
201955,98,98,1,
202763,98,98,1,
203845,98,98,5,
204635,98,98,1,
204796,98,98,1,
204857,98,98,1,
205470,98,98,1,
206011,98,98,40,
206941,98,98,3,
207209,98,98,9,
207388,98,98,4,
207935,98,98,12,
207971,98,98,2,
208318,98,98,28,
208390,98,98,1,
208406,98,98,1,
209038,98,98,160,
209542,98,98,2,
209551,98,98,1,
209746,98,98,21,
209807,98,98,1,
209825,98,98,9,
210270,98,98,1,
210304,98,98,3,
210429,98,98,3,
210605,98,98,4,
211343,98,98,1,
212045,98,98,30,
212133,98,98,2,
213321,98,98,3,
213367,98,98,2,
213589,98,98,2,
213598,98,98,15,
214041,98,98,1,
214148,98,98,3,
215585,98,98,1,
215655,98,98,1,
216746,98,98,1,
217156,98,98,2,
217235,98,98,38,
218113,98,98,183,
218919,98,98,3,
218973,98,98,2,
219198,98,98,1,
219347,98,98,1,
219824,98,98,1,
220598,98,98,3,
221096,98,98,2,
221148,98,98,1,
221184,98,98,5,
221908,98,98,1,
222053,98,98,11,
222062,98,98,3,
222822,98,98,2,
222831,98,98,31,
223117,98,98,3,
223816,98,98,2,
224156,98,98,2,
226277,98,98,21,
226471,98,98,5,
227182,98,98,17,
227331,98,98,1,
227863,98,98,4,
228431,98,98,1,
228459,98,98,1,
228501,98,98,1,
229179,98,98,11,
229355,98,98,1,
229814,98,98,44,
229887,98,98,1,
230162,98,98,14,
230171,98,98,10,
230728,98,98,8,
230782,98,98,13,
230834,98,98,3,
230889,98,98,2,
230959,98,98,52,
231174,98,98,4,
231785,98,98,3,
232566,98,98,2,
233374,98,98,6,
233541,98,98,1,
234076,98,98,1,
234164,98,98,5,
235316,98,98,21,
236595,98,98,12,
237330,98,98,1,
237473,98,98,1,
237701,98,98,2,
238980,98,98,4,
239008,98,98,1,
239512,98,98,1,
240198,98,98,2,
240596,98,98,1,
240718,98,98,1,
240754,98,98,24,
240790,98,98,1,
241739,98,98,15,
243221,98,98,3,
243346,98,98,16,
243577,98,98,4,
244437,98,98,4,
245953,98,98,1,
246895,98,98,1,
251260,98,98,71,
365198,98,98,1,
366003,98,98,1,
366395,98,98,13,
366535,98,98,14,
366711,98,98,2,
408844,98,98,52,
412599,98,98,3,
414911,98,98,8,
426314,98,98,21,
427894,98,98,2,
432269,98,98,2,
434159,98,98,4,
442523,98,98,2,
443492,98,98,1,
445027,98,98,6,
445249,98,98,12,
445708,98,98,2,
451866,98,98,9,
455114,98,98,2,
459949,98,98,3,
461254,98,98,4,
461652,98,98,6,
464226,98,98,1,
480091,98,98,26,
482413,98,98,1,
482477,98,98,2,
483595,98,98,3,
483911,98,98,1,
486840,98,98,2,
491747,98,98,3,
494472,98,98,1,
497037,98,98,2,
100663,99,99,2415,2384
100706,99,99,1204,1039
100724,99,99,890,844
100751,99,99,7593,7565
100760,99,99,293,227
100830,99,99,539,444
100858,99,99,5311,5103
100937,99,99,244,238
101143,99,99,416,318
101161,99,99,1375,1010
101189,99,99,213,178
101240,99,99,831,525
101286,99,99,799,548
101295,99,99,1280,935
101301,99,99,269,194
101435,99,99,250,246
101453,99,99,3,2
101462,99,99,109,48
101480,99,99,1818,1657
101514,99,99,1624,1151
101569,99,99,670,459
101602,99,99,430,346
101648,99,99,179,134
101709,99,99,493,405
101736,99,99,591,462
101897,99,99,450,365
101912,99,99,284,131
101994,99,99,78,47
102030,99,99,474,231
102049,99,99,920,859
102067,99,99,893,641
102094,99,99,1778,1641
102234,99,99,216,211
102313,99,99,389,189
102368,99,99,1596,1091
102429,99,99,655,467
102553,99,99,990,653
102614,99,99,678,474
102632,99,99,149,101
103741,99,99,61,21
103954,99,99,3,1
104151,99,99,14250,13333
104179,99,99,8483,8062
104346,99,99,1651,324
104391,99,99,44,4
104425,99,99,715,475
104443,99,99,15,7
104577,99,99,736,445
104586,99,99,749,703
104708,99,99,1892,1146
104717,99,99,7599,6103
105145,99,99,446,214
105154,99,99,1782,1024
105206,99,99,387,128
105297,99,99,89,89
105330,99,99,5297,5015
105349,99,99,86,33
105428,99,99,903,523
105525,99,99,2296,1445
105659,99,99,343,72
105668,99,99,284,75
105747,99,99,670,399
105792,99,99,455,289
106111,99,99,19,7
106245,99,99,481,395
106397,99,99,6065,6020
106412,99,99,677,612
106449,99,99,583,468
106458,99,99,1301,1154
106467,99,99,1396,1225
106704,99,99,1854,1784
107071,99,99,418,396
107141,99,99,333,304
107318,99,99,130,113
107327,99,99,199,159
107512,99,99,485,472
107521,99,99,75,46
107558,99,99,201,185
107585,99,99,479,371
107637,99,99,132,83
107664,99,99,920,648
107789,99,99,35,30
107974,99,99,219,176
107983,99,99,632,615
108232,99,99,590,211
108667,99,99,585,222
108807,99,99,1101,797
108852,99,99,76,34
109208,99,99,3010,1633
109350,99,99,1924,1290
109819,99,99,2767,1505
109907,99,99,308,154
109934,99,99,40,2
110097,99,99,655,582
110246,99,99,1974,929
110334,99,99,1314,923
110361,99,99,1372,1123
110404,99,99,270,248
110413,99,99,492,491
110422,99,99,4884,4810
110486,99,99,1165,1092
110495,99,99,951,939
110510,99,99,2001,1933
110529,99,99,3463,3301
110538,99,99,1929,1839
110547,99,99,2048,1982
110556,99,99,3451,3364
110565,99,99,4219,4178
110574,99,99,941,921
110583,99,99,4865,4743
110592,99,99,4095,4010
110608,99,99,4716,4583
110617,99,99,3581,3421
110635,99,99,6931,6877
110644,99,99,7482,7440
110653,99,99,6489,6446
110662,99,99,6584,6539
110671,99,99,5204,5163
110680,99,99,7542,7484
110705,99,99,4898,4875
110714,99,99,4188,4139
110918,99,99,1,0
111188,99,99,195,184
